file_name,labels
2153_planet.png,0
2154_planet.png,1
2155_planet.png,0
2160_planet.png,1
2162_planet.png,1
2163_planet.png,0
2171_planet.png,0
2173_planet.png,0
2178_planet.png,1
2183_planet.png,0
2185_planet.png,0
2187_planet.png,0
2188_planet.png,1
2189_planet.png,1
2190_planet.png,1
2191_planet.png,0
2196_planet.png,1
2197_planet.png,1
2199_planet.png,0
2201_planet.png,1
2202_planet.png,1
2203_planet.png,0
2204_planet.png,0
2211_planet.png,1
2230_planet.png,0
2980_planet.png,0
2985_planet.png,0
2986_planet.png,0
2987_planet.png,0
2988_planet.png,0
2989_planet.png,0
2991_planet.png,0
2992_planet.png,0
2993_planet.png,0
2994_planet.png,0
2999_planet.png,0
3001_planet.png,0
3006_planet.png,0
3008_planet.png,0
3017_planet.png,0
3018_planet.png,0
3019_planet.png,0
3020_planet.png,0
3021_planet.png,0
3027_planet.png,0
3028_planet.png,1
3029_planet.png,0
3030_planet.png,1
3031_planet.png,0
3033_planet.png,0
3035_planet.png,1
3037_planet.png,1
3039_planet.png,1
3041_planet.png,0
3042_planet.png,1
3043_planet.png,1
3045_planet.png,1
3046_planet.png,0
3049_planet.png,0
3050_planet.png,0
3054_planet.png,0
3056_planet.png,0
3057_planet.png,0
3060_planet.png,0
3061_planet.png,0
3062_planet.png,0
3063_planet.png,0
3065_planet.png,0
3066_planet.png,0
3070_planet.png,0
3071_planet.png,1
3079_planet.png,0
3080_planet.png,0
3081_planet.png,0
3082_planet.png,0
3083_planet.png,0
3084_planet.png,0
3147_planet.png,0
3149_planet.png,0
3150_planet.png,1
3153_planet.png,0
3154_planet.png,0
3159_planet.png,1
3160_planet.png,1
3162_planet.png,1
3164_planet.png,1
3165_planet.png,1
3167_planet.png,1
3168_planet.png,1
3169_planet.png,1
3170_planet.png,1
3171_planet.png,1
3172_planet.png,1
3173_planet.png,1
3174_planet.png,1
3175_planet.png,1
3176_planet.png,1
3178_planet.png,1
3179_planet.png,1
3181_planet.png,1
3182_planet.png,1
3184_planet.png,1
3186_planet.png,1
3187_planet.png,1
3188_planet.png,1
3189_planet.png,1
3193_planet.png,1
3194_planet.png,1
3195_planet.png,1
3197_planet.png,1
3199_planet.png,1
3202_planet.png,1
3205_planet.png,1
3206_planet.png,1
3207_planet.png,1
3208_planet.png,1
3210_planet.png,1
3211_planet.png,0
3214_planet.png,0
3216_planet.png,0
3218_planet.png,0
3220_planet.png,0
3222_planet.png,1
3223_planet.png,1
